id,name,price,view,city,marka,model,year,type,color,litre,weight,fuel,travel,engine,cat12,cat13
"1652","LADA (VAZ) 2107, 1.6 L, 2004 il, 39 840 km","4 500 AZN","1164","Gəncə","LADA (VAZ)","2107","2004","Sedan","Qırmızı","1.6 L","75 a.g.","Benzin","39 840 km","Mexaniki","Arxa","Xeyr"
"1653","Opel Astra, 1.3 L, 2005 il, 28 500 km","10 800 AZN","571","Gəncə","Opel","Astra","2005","Universal","Yaş Asfalt","1.3 L","90 a.g.","Dizel","28 500 km","Mexaniki","Ön","Xeyr"
"1654","LADA (VAZ) 2115, 1.6 L, 2012 il, 270 150 km","8 200 AZN","858","Gəncə","LADA (VAZ)","2115","2012","Sedan","Qara","1.6 L","80 a.g.","Benzin","270 150 km","Mexaniki","Ön","Xeyr"
"1655","Opel Astra, 1.3 L, 2006 il, 204 806 km","10 000 AZN","1042","Gəncə","Opel","Astra","2006","Hetçbek / Liftbek","Qara","1.3 L","90 a.g.","Dizel","204 806 km","Mexaniki","Ön","Xeyr"
"1656","LADA (VAZ) 21011, 1.5 L, 1984 il, 80 797 km","4 000 AZN","4516","Gəncə","LADA (VAZ)","21011","1984","Sedan","Qırmızı","1.5 L","65 a.g.","Benzin","80 797 km","Mexaniki","Arxa","Xeyr"
"1657","LADA (VAZ) 2106, 1.6 L, 1984 il, 46 751 km","4 300 AZN","837","Gəncə","LADA (VAZ)","2106","1984","Sedan","Qara","1.6 L","75 a.g.","Benzin","46 751 km","Mexaniki","Arxa","Xeyr"
"1658","Mercedes E 220, 2.2 L, 2000 il, 401 000 km","16 000 AZN","761","Gəncə","Mercedes","E 220","2000","Sedan","Gümüşü","2.2 L","143 a.g.","Dizel","401 000 km","Avtomat","Ön","Xeyr"
"1659","Jeep Grand Cherokee, 4.0 L, 1995 il, 98 000 km","8 900 AZN","1456","Gəncə","Jeep","Grand Cherokee","1995","Offroader / SUV","Yaşıl","4.0 L","190 a.g.","Benzin","98 000 km","Avtomat","Tam","Xeyr"
"1660","Mercedes E 270, 2.7 L, 2003 il, 390 000 km","16 800 AZN","878","Gəncə","Mercedes","E 270","2003","Sedan","Qara","2.7 L","177 a.g.","Dizel","390 000 km","Avtomat","Arxa","Xeyr"
"1661","Mercedes Sprinter 412, 2.9 L, 1999 il, 578 456 km","22 000 AZN","1019","Gəncə","Mercedes","Sprinter 412","1999","Mikroavtobus","Ağ","2.9 L","150 a.g.","Dizel","578 456 km","Mexaniki","Arxa","Xeyr"
"1662","Mercedes C 200, 2.0 L, 2000 il, 332 550 km","13 000 AZN","2468","Gəncə","Mercedes","C 200","2000","Sedan","Gümüşü","2.0 L","136 a.g.","Benzin","332 550 km","Avtomat","Arxa","Xeyr"
"1663","Zontes X310, 0.1 L, 2021 il, 4 800 km","1 500 AZN","1431","Gəncə","Zontes","X310","2021","Motosiklet","Ağ","0.1 L","10 a.g.","Benzin","4 800 km","Avtomat","Arxa","Xeyr"
"1664","Chevrolet Cruze, 1.4 L, 2011 il, 182 544 km","12 900 AZN","465","Gəncə","Chevrolet","Cruze","2011","Sedan","Yaş Asfalt","1.4 L","141 a.g.","Benzin","182 544 km","Avtomat","Ön","Xeyr"
"1665","Mercedes 190, 2.0 L, 1990 il, 253 000 km","6 500 AZN","1956","Gəncə","Mercedes","190","1990","Sedan","Boz","2.0 L","122 a.g.","Benzin","253 000 km","Avtomat","Arxa","Xeyr"
"1666","Chevrolet Cruze, 1.4 L, 2016 il, 159 000 km","17 500 AZN","1458","Gəncə","Chevrolet","Cruze","2016","Hetçbek / Liftbek","Ağ","1.4 L","153 a.g.","Benzin","159 000 km","Avtomat","Ön","Xeyr"
"1667","Mercedes C 280, 2.8 L, 2000 il, 181 000 km","11 800 AZN","5689","Gəncə","Mercedes","C 280","2000","Sedan","Ağ","2.8 L","197 a.g.","Benzin","181 000 km","Avtomat","Arxa","Xeyr"
"1668","Chevrolet Cruze, 1.4 L, 2015 il, 57 200 km","18 700 AZN","2024","Gəncə","Chevrolet","Cruze","2015","Sedan","Boz","1.4 L","141 a.g.","Benzin","57 200 km","Avtomat","Ön","Xeyr"
"1669","LADA (VAZ) 2107, 1.5 L, 2011 il, 93 000 km","10 700 AZN","9302","Gəncə","LADA (VAZ)","2107","2011","Sedan","Yaş Asfalt","1.5 L","65 a.g.","Benzin","93 000 km","Mexaniki","Ön","Xeyr"
"1670","Ford Transit, 2.2 L, 2012 il, 179 250 km","28 000 AZN","9580","Gəncə","Ford","Transit","2012","Yük maşını","Ağ","2.2 L","125 a.g.","Dizel","179 250 km","Mexaniki","Ön","Xeyr"
"1671","Mercedes Vito, 2.2 L, 2016 il, 178 000 km","52 000 $","8633","Gəncə","Mercedes","Vito","2016","Mikroavtobus","Ağ","2.2 L","163 a.g.","Dizel","178 000 km","Mexaniki","Arxa","Xeyr"
"1672","GAZ 3110, 2.4 L, 2002 il, 150 000 km","5 000 AZN","5831","Gəncə","GAZ","3110","2002","Sedan","Mavi","2.4 L","131 a.g.","Benzin","150 000 km","Mexaniki","Arxa","Xeyr"
"1673","Mercedes E 320, 3.2 L, 2002 il, 350 000 km","16 300 AZN","515","Gəncə","Mercedes","E 320","2002","Sedan","Qara","3.2 L","224 a.g.","Benzin","350 000 km","Avtomat","Arxa","Xeyr"
"1674","Volkswagen Passat, 1.8 L, 1998 il, 350 000 km","3 600 AZN","3097","Gəncə","Volkswagen","Passat","1998","Sedan","Göy","1.8 L","150 a.g.","Benzin","350 000 km","Avtomat","Ön","Xeyr"
"1675","Mercedes 190, 2.0 L, 1991 il, 120 386 km","5 500 AZN","543","Gəncə","Mercedes","190","1991","Sedan","Tünd qırmızı","2.0 L","122 a.g.","Benzin","120 386 km","Mexaniki","Arxa","Xeyr"
"1676","Honda CR-V, 2.0 L, 2000 il, 197 000 km","9 800 AZN","1563","Gəncə","Honda","CR-V","2000","Offroader / SUV","Gümüşü","2.0 L","147 a.g.","Benzin","197 000 km","Avtomat","Tam","Xeyr"
"1677","Volkswagen Passat, 1.8 L, 2013 il, 193 121 km","17 500 AZN","771","Gəncə","Volkswagen","Passat","2013","Sedan","Ağ","1.8 L","170 a.g.","Benzin","193 121 km","Avtomat","Ön","Xeyr"
"1678","LADA (VAZ) 2107, 1.6 L, 2010 il, 141 000 km","7 700 AZN","569","Gəncə","LADA (VAZ)","2107","2010","Sedan","Gümüşü","1.6 L","75 a.g.","Benzin","141 000 km","Mexaniki","Arxa","Xeyr"
"1679","Peugeot 405, 1.6 L, 2020 il, 32 000 km","12 500 AZN","1726","Gəncə","Peugeot","405","2020","Sedan","Ağ","1.6 L","120 a.g.","Benzin","32 000 km","Mexaniki","Ön","Xeyr"
"1680","Chevrolet Cruze, 1.4 L, 2015 il, 165 000 km","15 800 AZN","278","Gəncə","Chevrolet","Cruze","2015","Sedan","Yaşıl","1.4 L","153 a.g.","Benzin","165 000 km","Avtomat","Ön","Xeyr"
"1681","Hyundai Tucson, 2.0 L, 2008 il, 161 000 km","17 600 AZN","623","Gəncə","Hyundai","Tucson","2008","Offroader / SUV","Gümüşü","2.0 L","141 a.g.","Dizel","161 000 km","Avtomat","Ön","Xeyr"
"1682","BMW 318, 1.8 L, 1993 il, 350 000 km","5 500 AZN","1513","Gəncə","BMW","318","1993","Sedan","Qara","1.8 L","115 a.g.","Benzin","350 000 km","Mexaniki","Arxa","Xeyr"
"1683","LADA (VAZ) Niva, 1.6 L, 1994 il, 100 289 km","4 800 AZN","4571","Gəncə","LADA (VAZ)","Niva","1994","Offroader / SUV","Qırmızı","1.6 L","75 a.g.","Benzin","100 289 km","Mexaniki","Tam","Xeyr"
"1684","Volkswagen Crafter, 2.5 L, 2007 il, 456 874 km","32 500 AZN","1088","Gəncə","Volkswagen","Crafter","2007","Mikroavtobus","Göy","2.5 L","164 a.g.","Dizel","456 874 km","Mexaniki","Tam","Xeyr"
"1685","LADA (VAZ) 21011, 1.3 L, 1984 il, 24 000 km","5 900 AZN","2892","Gəncə","LADA (VAZ)","21011","1984","Sedan","Ağ","1.3 L","65 a.g.","Benzin","24 000 km","Mexaniki","Arxa","Xeyr"
"1686","Mercedes E 240, 2.4 L, 1999 il, 349 000 km","15 300 AZN","924","Gəncə","Mercedes","E 240","1999","Sedan","Qara","2.4 L","170 a.g.","Benzin","349 000 km","Avtomat","Arxa","Xeyr"
"1687","Mercedes E 270, 2.7 L, 2000 il, 395 000 km","15 700 AZN","1547","Gəncə","Mercedes","E 270","2000","Sedan","Gümüşü","2.7 L","170 a.g.","Dizel","395 000 km","Avtomat","Arxa","Xeyr"
"1688","Opel Astra, 1.3 L, 2006 il, 268 000 km","10 750 AZN","933","Gəncə","Opel","Astra","2006","Hetçbek / Liftbek","Gümüşü","1.3 L","90 a.g.","Dizel","268 000 km","Mexaniki","Ön","Xeyr"
"1689","GAZ 3302-744, 2.3 L, 2006 il, 203 594 km","12 600 AZN","833","Gəncə","GAZ","3302-744","2006","Yük maşını","Ağ","2.3 L","131 a.g.","Benzin","203 594 km","Mexaniki","Arxa","Xeyr"
"1690","Chevrolet Cruze, 1.4 L, 2015 il, 178 000 km","16 100 AZN","837","Gəncə","Chevrolet","Cruze","2015","Sedan","Gümüşü","1.4 L","141 a.g.","Benzin","178 000 km","Avtomat","Tam","Xeyr"
"1691","LADA (VAZ) 2107, 1.6 L, 2004 il, 100 000 km","4 900 AZN","648","Gəncə","LADA (VAZ)","2107","2004","Sedan","Ağ","1.6 L","75 a.g.","Benzin","100 000 km","Mexaniki","Arxa","Xeyr"
"1692","Opel Astra, 1.8 L, 2007 il, 141 230 km","11 000 AZN","2717","Gəncə","Opel","Astra","2007","Hetçbek / Liftbek","Bej","1.8 L","125 a.g.","Benzin","141 230 km","Avtomat","Ön","Xeyr"
"1693","Volkswagen Golf, 2.0 L, 2004 il, 156 000 km","9 800 AZN","1311","Gəncə","Volkswagen","Golf","2004","Hetçbek / Liftbek","Qara","2.0 L","115 a.g.","Benzin","156 000 km","Avtomat","Ön","Xeyr"
"1694","Kia Optima, 2.0 L, 2017 il, 80 000 km","30 300 AZN","1654","Gəncə","Kia","Optima","2017","Sedan","Qara","2.0 L","274 a.g.","Benzin","80 000 km","Avtomat","Ön","Xeyr"
"1695","Hyundai Sonata, 1.6 L, 2016 il, 53 000 km","21 500 AZN","1477","Gəncə","Hyundai","Sonata","2016","Sedan","Gümüşü","1.6 L","181 a.g.","Benzin","53 000 km","Avtomat","Ön","Xeyr"
"1696","Chevrolet Cruze, 1.4 L, 2014 il, 87 000 km","15 300 AZN","984","Gəncə","Chevrolet","Cruze","2014","Sedan","Qara","1.4 L","140 a.g.","Benzin","87 000 km","Avtomat","Ön","Xeyr"
"1697","Mercedes 190, 2.0 L, 1990 il, 253 000 km","6 500 AZN","1957","Gəncə","Mercedes","190","1990","Sedan","Boz","2.0 L","122 a.g.","Benzin","253 000 km","Avtomat","Arxa","Xeyr"
"1698","Opel Astra, 1.4 L, 2005 il, 175 200 km","11 100 AZN","1916","Gəncə","Opel","Astra","2005","Hetçbek / Liftbek","Göy","1.4 L","90 a.g.","Benzin","175 200 km","Mexaniki","Ön","Xeyr"
"1699","Toyota Corolla, 1.4 L, 2007 il, 200 107 km","13 500 AZN","4077","Gəncə","Toyota","Corolla","2007","Hetçbek / Liftbek","Gümüşü","1.4 L","97 a.g.","Dizel","200 107 km","Mexaniki","Ön","Xeyr"
"1700","LADA (VAZ) 2107, 1.5 L, 2011 il, 93 000 km","10 700 AZN","9303","Gəncə","LADA (VAZ)","2107","2011","Sedan","Yaş Asfalt","1.5 L","65 a.g.","Benzin","93 000 km","Mexaniki","Ön","Xeyr"
"1701","Opel Astra, 1.3 L, 2008 il, 188 000 km","12 000 AZN","6520","Gəncə","Opel","Astra","2008","Hetçbek / Liftbek","Qara","1.3 L","90 a.g.","Dizel","188 000 km","Mexaniki","Ön","Xeyr"
"1702","Volkswagen Passat, 1.8 L, 2002 il, 321 540 km","7 200 AZN","742","Gəncə","Volkswagen","Passat","2002","Sedan","Göy","1.8 L","170 a.g.","Benzin","321 540 km","Avtomat","Ön","Xeyr"
"1703","Chevrolet Cruze, 1.4 L, 2016 il, 159 000 km","17 500 AZN","1459","Gəncə","Chevrolet","Cruze","2016","Hetçbek / Liftbek","Ağ","1.4 L","153 a.g.","Benzin","159 000 km","Avtomat","Ön","Xeyr"
"1704","Ford Transit, 2.2 L, 2012 il, 179 250 km","28 000 AZN","9581","Gəncə","Ford","Transit","2012","Yük maşını","Ağ","2.2 L","125 a.g.","Dizel","179 250 km","Mexaniki","Ön","Xeyr"
"1705","BMW 525, 2.5 L, 2005 il, 260 000 km","19 000 AZN","3225","Gəncə","BMW","525","2005","Sedan","Ağ","2.5 L","218 a.g.","Benzin","260 000 km","Avtomat","Arxa","Xeyr"
"1706","Opel Astra, 1.9 L, 2009 il, 262 411 km","13 200 AZN","2640","Gəncə","Opel","Astra","2009","Hetçbek / Liftbek","Gümüşü","1.9 L","120 a.g.","Dizel","262 411 km","Avtomat","Ön","Xeyr"
"1707","ZAZ 965, 1.6 L, 1965 il, 165 000 km","5 299 AZN","5587","Gəncə","ZAZ","965","1965","Hetçbek / Liftbek","Qara","1.6 L","75 a.g.","Benzin","165 000 km","Mexaniki","Tam","Xeyr"
"1708","Mitsubishi Pajero, 3.0 L, 2008 il, 205 000 km","28 300 AZN","553","Gəncə","Mitsubishi","Pajero","2008","Offroader / SUV","Ağ","3.0 L","190 a.g.","Benzin","205 000 km","Avtomat","Tam","Xeyr"
"1709","Yamaha YBR 125, 0.2 L, 2018 il, 14 058 km","8 500 AZN","3015","Gəncə","Yamaha","YBR 125","2018","Kvadrosikl","Qara","0.2 L","60 a.g.","Benzin","14 058 km","Avtomat","Arxa","Xeyr"
"1710","Opel Astra, 1.4 L, 2007 il, 222 km","12 000 AZN","256","Gəncə","Opel","Astra","2007","Universal","Gümüşü","1.4 L","90 a.g.","Benzin","222 km","Mexaniki","Ön","Xeyr"
"1711","LADA (VAZ) 2106, 1.3 L, 1991 il, 46 868 km","4 500 AZN","287","Gəncə","LADA (VAZ)","2106","1991","Sedan","Ağ","1.3 L","65 a.g.","Benzin","46 868 km","Mexaniki","Arxa","Xeyr"
"1712","Opel Astra, 1.4 L, 2009 il, 168 456 km","11 900 AZN","515","Gəncə","Opel","Astra","2009","Hetçbek / Liftbek","Boz","1.4 L","140 a.g.","Benzin","168 456 km","Mexaniki","Ön","Xeyr"
"1713","LADA (VAZ) 2107, 1.5 L, 2010 il, 20 200 km","7 000 AZN","1277","Gəncə","LADA (VAZ)","2107","2010","Sedan","Qara","1.5 L","65 a.g.","Benzin","20 200 km","Mexaniki","Arxa","Xeyr"
"1714","LADA (VAZ) 2107, 1.6 L, 2007 il, 100 360 km","5 500 AZN","2036","Gəncə","LADA (VAZ)","2107","2007","Sedan","Ağ","1.6 L","75 a.g.","Benzin","100 360 km","Mexaniki","Tam","Xeyr"
"1715","Hyundai Santa Fe, 2.0 L, 2012 il, 183 465 km","26 800 AZN","1316","Gəncə","Hyundai","Santa Fe","2012","Offroader / SUV","Qəhvəyi","2.0 L","265 a.g.","Benzin","183 465 km","Avtomat","Ön","Xeyr"
"1716","LADA (VAZ) 2107, 1.5 L, 1990 il, 38 003 km","4 800 AZN","1481","Gəncə","LADA (VAZ)","2107","1990","Sedan","Gümüşü","1.5 L","65 a.g.","Benzin","38 003 km","Mexaniki","Arxa","Xeyr"
"1717","LADA (VAZ) 2107, 1.6 L, 2009 il, 92 500 km","7 700 AZN","1887","Gəncə","LADA (VAZ)","2107","2009","Sedan","Ağ","1.6 L","75 a.g.","Benzin","92 500 km","Mexaniki","Arxa","Xeyr"
"1718","LADA (VAZ) 2106, 1.5 L, 1984 il, 35 613 km","3 500 AZN","564","Gəncə","LADA (VAZ)","2106","1984","Sedan","Bej","1.5 L","65 a.g.","Benzin","35 613 km","Mexaniki","Arxa","Xeyr"
"1719","Mitsubishi Pajero io, 1.8 L, 1999 il, 444 920 km","8 000 AZN","574","Gəncə","Mitsubishi","Pajero io","1999","Offroader / SUV","Ağ","1.8 L","136 a.g.","Benzin","444 920 km","Avtomat","Tam","Xeyr"
"1720","Toyota Land Cruiser, 4.0 L, 2011 il, 66 000 km","38 000 $","1345","Gəncə","Toyota","Land Cruiser","2011","Offroader / SUV","Ağ","4.0 L","282 a.g.","Benzin","66 000 km","Avtomat","Tam","Xeyr"
"1721","LADA (VAZ) 2112, 1.6 L, 2005 il, 235 680 km","7 200 AZN","1177","Gəncə","LADA (VAZ)","2112","2005","Hetçbek / Liftbek","Qara","1.6 L","84 a.g.","Benzin","235 680 km","Mexaniki","Ön","Xeyr"
"1722","Mercedes 190, 2.0 L, 1990 il, 150 000 km","6 300 AZN","921","Gəncə","Mercedes","190","1990","Sedan","Boz","2.0 L","122 a.g.","Benzin","150 000 km","Avtomat","Arxa","Xeyr"
"1723","LADA (VAZ) Niva, 1.7 L, 2009 il, 125 000 km","6 700 AZN","1809","Gəncə","LADA (VAZ)","Niva","2009","Offroader / SUV","Ağ","1.7 L","80 a.g.","Benzin","125 000 km","Mexaniki","Tam","Xeyr"
"1724","Fiat Doblo, 1.4 L, 2008 il, 143 814 km","13 000 AZN","355","Gəncə","Fiat","Doblo","2008","Minivan","Göy","1.4 L","90 a.g.","Benzin","143 814 km","Mexaniki","Ön","Xeyr"
"1725","Chevrolet Cruze, 1.4 L, 2012 il, 126 065 km","13 200 AZN","854","Gəncə","Chevrolet","Cruze","2012","Sedan","Yaş Asfalt","1.4 L","141 a.g.","Benzin","126 065 km","Avtomat","Ön","Xeyr"
"1726","Mercedes E 230, 2.3 L, 1996 il, 287 765 km","10 400 AZN","393","Gəncə","Mercedes","E 230","1996","Sedan","Tünd qırmızı","2.3 L","150 a.g.","Benzin","287 765 km","Variator","Arxa","Xeyr"
"1727","LADA (VAZ) Niva, 1.7 L, 2012 il, 136 000 km","10 700 AZN","929","Gəncə","LADA (VAZ)","Niva","2012","Offroader / SUV","Ağ","1.7 L","80 a.g.","Benzin","136 000 km","Mexaniki","Tam","Xeyr"
"1728","Ford Transit, 2.5 L, 1996 il, 405 620 km","13 500 AZN","732","Gəncə","Ford","Transit","1996","Furqon","Ağ","2.5 L","76 a.g.","Dizel","405 620 km","Mexaniki","Arxa","Xeyr"
"1729","LADA (VAZ) Niva, 1.7 L, 2014 il, 110 000 km","12 900 AZN","7369","Gəncə","LADA (VAZ)","Niva","2014","Offroader / SUV","Qəhvəyi","1.7 L","80 a.g.","Benzin","110 000 km","Mexaniki","Tam","Xeyr"
"1730","Mercedes 190, 2.0 L, 1990 il, 253 000 km","6 500 AZN","1958","Gəncə","Mercedes","190","1990","Sedan","Boz","2.0 L","122 a.g.","Benzin","253 000 km","Avtomat","Arxa","Xeyr"
"1731","LADA (VAZ) 2111, 1.5 L, 2001 il, 333 333 km","5 900 AZN","3575","Gəncə","LADA (VAZ)","2111","2001","Universal","Boz","1.5 L","75 a.g.","Benzin","333 333 km","Mexaniki","Ön","Xeyr"
"1732","Opel Astra, 1.3 L, 2008 il, 188 000 km","12 000 AZN","6521","Gəncə","Opel","Astra","2008","Hetçbek / Liftbek","Qara","1.3 L","90 a.g.","Dizel","188 000 km","Mexaniki","Ön","Xeyr"
"1733","Nissan Patrol, 5.6 L, 2011 il, 191 000 km","34 900 $","9708","Gəncə","Nissan","Patrol","2011","Offroader / SUV","Ağ","5.6 L","405 a.g.","Benzin","191 000 km","Avtomat","Tam","Xeyr"
"1734","Opel Astra, 1.4 L, 2009 il, 169 000 km","12 400 AZN","7553","Gəncə","Opel","Astra","2009","Hetçbek / Liftbek","Qara","1.4 L","90 a.g.","Benzin","169 000 km","Mexaniki","Ön","Xeyr"
"1735","Mercedes C 280, 2.8 L, 2000 il, 181 000 km","11 800 AZN","5690","Gəncə","Mercedes","C 280","2000","Sedan","Ağ","2.8 L","197 a.g.","Benzin","181 000 km","Avtomat","Arxa","Xeyr"
"1736","Chevrolet Cruze, 1.4 L, 2011 il, 177 028 km","13 800 AZN","1300","Gəncə","Chevrolet","Cruze","2011","Sedan","Mavi","1.4 L","141 a.g.","Benzin","177 028 km","Avtomat","Ön","Xeyr"
"1737","Toyota Prius, 1.5 L, 2008 il, 313 000 km","12 500 AZN","740","Gəncə","Toyota","Prius","2008","Hetçbek / Liftbek","Mavi","1.5 L","76 a.g.","Hibrid","313 000 km","Avtomat","Ön","Xeyr"
"1738","Honda VT1300CR, 1.3 L, 2013 il, 4 506 km","16 500 AZN","11979","Gəncə","Honda","VT1300CR","2013","Motosiklet","Gümüşü","1.3 L","62 a.g.","Benzin","4 506 km","Mexaniki","Arxa","Xeyr"
"1739","LADA (VAZ) 2106, 1.3 L, 1983 il, 138 985 km","4 500 AZN","1773","Gəncə","LADA (VAZ)","2106","1983","Sedan","Qırmızı","1.3 L","65 a.g.","Benzin","138 985 km","Mexaniki","Arxa","Xeyr"
"1740","Mercedes E 240, 2.4 L, 1999 il, 314 100 km","11 600 AZN","898","Gəncə","Mercedes","E 240","1999","Sedan","Gümüşü","2.4 L","170 a.g.","Benzin","314 100 km","Avtomat","Arxa","Xeyr"
"1741","Chevrolet Cruze, 1.4 L, 2013 il, 226 874 km","12 800 AZN","472","Gəncə","Chevrolet","Cruze","2013","Sedan","Qara","1.4 L","141 a.g.","Benzin","226 874 km","Avtomat","Ön","Xeyr"
"1742","Chery Arrizo 7, 1.6 L, 2014 il, 186 000 km","11 700 AZN","2023","Gəncə","Chery","Arrizo 7","2014","Sedan","Qara","1.6 L","126 a.g.","Benzin","186 000 km","Avtomat","Ön","Xeyr"
"1743","GAZ 3102, 2.4 L, 1992 il, 764 320 km","3 800 AZN","2300","Gəncə","GAZ","3102","1992","Sedan","Qara","2.4 L","96 a.g.","Benzin","764 320 km","Mexaniki","Arxa","Xeyr"
"1744","LADA (VAZ) Niva, 1.7 L, 2008 il, 281 460 km","8 200 AZN","1063","Gəncə","LADA (VAZ)","Niva","2008","Offroader / SUV","Qəhvəyi","1.7 L","80 a.g.","Benzin","281 460 km","Mexaniki","Tam","Xeyr"
"1745","LADA (VAZ) 2106, 1.5 L, 1997 il, 150 000 km","4 800 AZN","1028","Gəncə","LADA (VAZ)","2106","1997","Sedan","Ağ","1.5 L","65 a.g.","Benzin","150 000 km","Mexaniki","Arxa","Xeyr"
"1746","LADA (VAZ) 2107, 1.7 L, 2009 il, 150 000 km","6 600 AZN","3659","Gəncə","LADA (VAZ)","2107","2009","Sedan","Göy","1.7 L","80 a.g.","Benzin","150 000 km","Mexaniki","Arxa","Xeyr"
"1747","Audi 100, 2.0 L, 1992 il, 180 000 km","3 500 AZN","1523","Gəncə","Audi","100","1992","Sedan","Göy","2.0 L","137 a.g.","Benzin","180 000 km","Mexaniki","Ön","Xeyr"
"1748","LADA (VAZ) 2107, 1.6 L, 2006 il, 189 365 km","7 000 AZN","338","Gəncə","LADA (VAZ)","2107","2006","Offroader / SUV","Ağ","1.6 L","75 a.g.","Benzin","189 365 km","Mexaniki","Arxa","Xeyr"
"1749","LADA (VAZ) 2110, 1.5 L, 2007 il, 360 000 km","8 300 AZN","2336","Gəncə","LADA (VAZ)","2110","2007","Hetçbek / Liftbek","Qara","1.5 L","75 a.g.","Benzin","360 000 km","Mexaniki","Ön","Xeyr"
"1750","Land Rover RR Sport, 3.6 L, 2007 il, 280 000 km","21 000 $","927","Gəncə","Land Rover","RR Sport","2007","Offroader / SUV","Ağ","3.6 L","272 a.g.","Dizel","280 000 km","Avtomat","Tam","Xeyr"
"1751","Ford Transit, 2.5 L, 1993 il, 200 000 km","13 500 AZN","811","Gəncə","Ford","Transit","1993","Mikroavtobus","Ağ","2.5 L","85 a.g.","Dizel","200 000 km","Mexaniki","Arxa","Xeyr"
"1752","Mercedes E 320, 3.2 L, 1999 il, 500 000 km","9 500 AZN","989","Gəncə","Mercedes","E 320","1999","Sedan","Gümüşü","3.2 L","224 a.g.","Benzin","500 000 km","Avtomat","Arxa","Xeyr"
"1753","Mercedes Sprinter 312, 2.9 L, 1997 il, 385 000 km","20 500 AZN","886","Gəncə","Mercedes","Sprinter 312","1997","Furqon","Ağ","2.9 L","150 a.g.","Dizel","385 000 km","Mexaniki","Arxa","Xeyr"
"1754","Mercedes E 200, 2.0 L, 1999 il, 301 751 km","14 700 AZN","813","Gəncə","Mercedes","E 200","1999","Sedan","Göy","2.0 L","136 a.g.","Benzin","301 751 km","Avtomat","Arxa","Xeyr"
